['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
5555842771 17875 20.4 33.8 48 13433 240ac48eb9d4 99 481
5556843001 17878 21.0 33.70000000000001 48 13437 240ac48eb9d4 99 465
5557842843 17873 21.6 33.6 44 13436 240ac48eb9d4 99 462
5558842755 17877 22.3 33.3 53 13431 240ac48eb9d4 99 477
5559842755 17875 22.8 32.9 50 13432 240ac48eb9d4 99 478
5560842660 17871 23.2 32.4 58 13432 240ac48eb9d4 99 465
5561842940 17873 23.6 32.0 50 13441 240ac48eb9d4 99 451
5562842864 17872 24.0 31.7 53 13445 240ac48eb9d4 99 444
5563842412 17880 24.5 31.5 46 13448 240ac48eb9d4 99 446
5564842759 17880 24.9 31.2 52 13453 240ac48eb9d4 99 440
5565842871 17887 25.1 30.9 37 13454 240ac48eb9d4 99 422
5566842816 17888 25.5 30.8 37 13459 240ac48eb9d4 99 420
5567842865 17883 25.9 30.8 43 13451 240ac48eb9d4 99 436
5568842812 17886 26.1 30.8 42 13458 240ac48eb9d4 99 424
5569842695 17884 26.3 30.8 40 13459 240ac48eb9d4 99 422
5570842536 17893 26.2 30.8 38 13469 240ac48eb9d4 99 411
5571842759 17896 26.0 30.6 25 13467 240ac48eb9d4 99 405
5572842812 17904 26.1 30.3 22 13474 240ac48eb9d4 99 400
5573842843 17903 26.3 30.3 14 13465 240ac48eb9d4 99 404
5574842764 17905 26.6 30.4 11 13464 240ac48eb9d4 99 420
5575842707 17905 26.8 30.5 21 13455 240ac48eb9d4 99 431
5576842656 17907 26.8 30.5 16 13457 240ac48eb9d4 99 422
5577842858 17908 26.8 30.5 23 13458 240ac48eb9d4 99 425
5578784660 17909 26.7 30.4 -1 13466 240ac48eb9d4 99 -1
5579856387 17909 26.9 30.6 0 13465 240ac48eb9d4 99 400
5580842739 17918 26.9 30.5 0 13461 240ac48eb9d4 99 400
5581842759 17904 26.8 30.5 0 13461 240ac48eb9d4 99 400
5582842687 17904 26.9 30.5 0 13455 240ac48eb9d4 99 400
5583842751 17908 26.9 30.3 0 13464 240ac48eb9d4 99 400
5584842387 17912 26.9 30.4 0 13476 240ac48eb9d4 99 400
5585842675 17917 26.8 30.3 0 13472 240ac48eb9d4 99 400
5586842671 17920 26.8 30.3 0 13472 240ac48eb9d4 99 400
5587842759 17923 26.7 30.4 0 13472 240ac48eb9d4 99 400
5588842545 17915 26.7 30.6 0 13471 240ac48eb9d4 99 400
5589842687 17918 26.7 30.7 0 13467 240ac48eb9d4 99 400
5590842739 17917 26.8 30.6 0 13458 240ac48eb9d4 99 400
5591842784 17920 26.7 30.5 0 13463 240ac48eb9d4 99 400
5592842840 17914 26.7 30.4 0 13464 240ac48eb9d4 99 400
5593842675 17917 26.8 30.3 0 13468 240ac48eb9d4 99 400
5594842536 17919 26.9 30.3 0 13469 240ac48eb9d4 99 400
5595842763 17919 27.1 30.5 10 13467 240ac48eb9d4 99 404
5596842660 17923 27.3 30.6 0 13467 240ac48eb9d4 99 400
5597842763 17914 27.3 30.6 9 13456 240ac48eb9d4 99 413
5598842545 17917 27.2 30.7 3 13454 240ac48eb9d4 99 416
5599842759 17920 27.1 30.8 0 13458 240ac48eb9d4 99 411
5600842755 17924 27.1 30.6 4 13461 240ac48eb9d4 99 403
5601842478 17920 26.7 30.5 0 13470 240ac48eb9d4 99 400
5602842647 17922 26.5 30.4 0 13473 240ac48eb9d4 99 400
5603842548 17936 26.4 30.4 0 13481 240ac48eb9d4 99 400
5604842535 17931 26.4 30.3 6 13479 240ac48eb9d4 99 402
5605842750 17921 26.6 30.5 6 13471 240ac48eb9d4 99 410
5606842478 17926 26.8 30.6 8 13464 240ac48eb9d4 99 427
5607843213 17923 27.0 30.9 18 13462 240ac48eb9d4 99 433
5608842677 17924 27.0 30.9 2 13453 240ac48eb9d4 99 447
5609842770 17929 26.9 30.8 4 13455 240ac48eb9d4 99 440
5610842560 17926 26.8 30.7 7 13461 240ac48eb9d4 99 431
5611842758 17916 26.9 30.6 14 13459 240ac48eb9d4 99 431
5612842747 17919 27.0 30.6 17 13461 240ac48eb9d4 99 429
5613842758 17931 27.0 30.5 1 13472 240ac48eb9d4 99 405
5614842822 17926 26.9 30.5 11 13475 240ac48eb9d4 99 414
5615842770 17928 26.9 30.5 5 13476 240ac48eb9d4 99 413
5616842857 17926 26.9 30.6 3 13475 240ac48eb9d4 99 404
5617842486 17933 26.8 30.5 1 13481 240ac48eb9d4 99 400
5618842655 17936 26.9 30.5 0 13478 240ac48eb9d4 99 401
5619842694 17932 26.9 30.4 6 13471 240ac48eb9d4 99 414
5620842754 17934 27.0 30.5 5 13469 240ac48eb9d4 99 413
5621842758 17933 27.1 30.6 1 13468 240ac48eb9d4 99 410
5622842647 17936 27.1 30.6 3 13463 240ac48eb9d4 99 429
5623842762 17937 27.2 30.5 7 13458 240ac48eb9d4 99 436
5624842758 17934 27.2 30.3 9 13455 240ac48eb9d4 99 442
5625842834 17925 27.4 30.4 11 13452 240ac48eb9d4 99 456
5626842822 17923 27.7 30.5 13 13447 240ac48eb9d4 99 452
5627842864 17916 28.0 30.7 16 13444 240ac48eb9d4 99 463
5628843264 17918 28.0 30.9 18 13442 240ac48eb9d4 99 461
5629842577 17917 27.7 31.0 18 13442 240ac48eb9d4 99 457
5630842746 17904 27.3 31.1 20 13432 240ac48eb9d4 99 471
5631842758 17913 27.2 31.2 21 13437 240ac48eb9d4 99 477
5632842535 17901 27.2 31.3 21 13429 240ac48eb9d4 99 479
5633842841 17905 27.0 31.4 25 13420 240ac48eb9d4 99 486
5634842766 17906 26.9 31.5 24 13423 240ac48eb9d4 99 487
5635842694 17897 26.8 31.5 35 13421 240ac48eb9d4 99 502
5636842834 17893 26.7 31.6 36 13418 240ac48eb9d4 99 503
5637842486 17892 26.6 31.5 42 13419 240ac48eb9d4 99 493
5638842738 17898 26.5 31.5 32 13434 240ac48eb9d4 99 486
5639842841 17897 26.4 31.5 36 13435 240ac48eb9d4 99 483
5640842655 17893 26.3 31.4 30 13433 240ac48eb9d4 99 466
5641842698 17898 26.3 31.4 39 13438 240ac48eb9d4 99 474
5642842746 17893 26.2 31.3 38 13434 240ac48eb9d4 99 473
5643842486 17892 26.3 31.3 47 13434 240ac48eb9d4 99 479
5644842936 17886 26.3 31.1 47 13429 240ac48eb9d4 99 480
5645842758 17896 26.3 31.0 47 13434 240ac48eb9d4 99 480
5646842815 17890 26.3 31.0 40 13437 240ac48eb9d4 99 477
5647842758 17889 26.5 31.2 50 13432 240ac48eb9d4 99 474
5648842690 17879 26.7 31.3 47 13434 240ac48eb9d4 99 474
5649842845 17884 26.7 31.3 52 13435 240ac48eb9d4 99 466
5650842834 17880 26.5 31.2 53 13432 240ac48eb9d4 99 476
5651842841 17885 26.4 31.2 51 13440 240ac48eb9d4 99 470
5652842834 17884 26.2 31.0 44 13440 240ac48eb9d4 99 454
5653842753 17883 26.2 31.2 48 13438 240ac48eb9d4 99 465
5654842817 17883 26.2 31.3 42 13435 240ac48eb9d4 99 460
5655842761 17886 26.1 32.4 43 13431 240ac48eb9d4 99 474
5656842480 17885 25.7 33.2 55 13427 240ac48eb9d4 99 483
5657842845 17878 25.0 34.1 52 13420 240ac48eb9d4 99 489
5658843012 17875 24.4 33.70000000000001 54 13418 240ac48eb9d4 99 490
5659842844 17879 24.1 33.0 52 13426 240ac48eb9d4 99 483
5660842685 17877 24.0 32.3 55 13430 240ac48eb9d4 99 476
5661842841 17879 24.5 31.8 62 13435 240ac48eb9d4 99 466
5662842737 17876 24.8 31.5 55 13435 240ac48eb9d4 99 467
5663842761 17885 25.3 31.3 55 13436 240ac48eb9d4 99 449
5664842918 17879 25.6 31.1 44 13448 240ac48eb9d4 99 439
5665842821 17880 25.6 30.8 44 13453 240ac48eb9d4 99 447
5666842833 17892 25.7 30.7 44 13454 240ac48eb9d4 99 424
5667842689 17889 25.9 30.8 37 13454 240ac48eb9d4 99 424
5668842534 17890 26.2 30.7 45 13451 240ac48eb9d4 99 438
5669842840 17893 26.2 30.7 41 13457 240ac48eb9d4 99 418
5670842559 17895 26.2 30.7 40 13464 240ac48eb9d4 99 404
5671842817 17899 26.1 30.7 38 13467 240ac48eb9d4 99 405
5672842845 17901 26.0 30.3 28 13473 240ac48eb9d4 99 400
5673842765 17896 26.0 30.3 31 13475 240ac48eb9d4 99 400
5674842833 17906 26.1 30.4 16 13479 240ac48eb9d4 99 400
5675842481 17908 26.2 30.5 21 13480 240ac48eb9d4 99 402
5676842817 17910 26.2 30.7 22 13477 240ac48eb9d4 99 401
5677842756 17913 26.1 30.5 18 13479 240ac48eb9d4 99 400
5678842753 17913 26.1 30.5 13 13483 240ac48eb9d4 99 408
5679784764 17921 26.1 30.5 -1 13481 240ac48eb9d4 99 -1
5680854478 17927 26.2 30.7 0 13477 240ac48eb9d4 99 400
5681842745 17924 26.1 30.8 0 13476 240ac48eb9d4 99 400
5682842745 17925 25.9 30.6 0 13477 240ac48eb9d4 99 400
5683842757 17932 25.8 30.6 0 13480 240ac48eb9d4 99 400
5684842468 17936 25.7 30.7 0 13478 240ac48eb9d4 99 400
5685842745 17927 25.7 31.0 0 13474 240ac48eb9d4 99 400
5686842737 17934 25.7 31.1 0 13468 240ac48eb9d4 99 400
5687842547 17924 25.5 30.8 0 13471 240ac48eb9d4 99 400
5688842745 17923 25.4 30.7 0 13469 240ac48eb9d4 99 400
5689842672 17932 25.5 30.8 0 13477 240ac48eb9d4 99 400
5690842749 17929 25.5 30.7 0 13472 240ac48eb9d4 99 400
5691842547 17935 25.4 30.7 0 13482 240ac48eb9d4 99 400
5692842737 17931 25.4 30.7 0 13477 240ac48eb9d4 99 400
5693842753 17933 25.6 30.7 0 13476 240ac48eb9d4 99 400
5694842745 17934 25.8 30.6 0 13479 240ac48eb9d4 99 400
5695842575 17938 25.7 30.5 0 13484 240ac48eb9d4 99 400
5696842745 17931 25.7 30.4 0 13487 240ac48eb9d4 99 400
5697842481 17937 25.8 30.5 10 13488 240ac48eb9d4 99 410
5698842813 17935 25.9 30.5 10 13486 240ac48eb9d4 99 408
5699842756 17940 26.0 30.6 3 13482 240ac48eb9d4 99 404
5700842605 17940 26.1 30.5 5 13486 240ac48eb9d4 99 415
5701842576 17936 25.9 30.3 6 13480 240ac48eb9d4 99 408
5702842534 17937 25.9 30.3 0 13490 240ac48eb9d4 99 400
5703842703 17944 25.9 30.3 4 13488 240ac48eb9d4 99 408
5704842724 17944 26.0 30.4 0 13481 240ac48eb9d4 99 410
5705842671 17942 26.1 30.5 0 13475 240ac48eb9d4 99 427
5706842816 17927 26.2 30.5 10 13473 240ac48eb9d4 99 433
5707842562 17941 26.0 30.4 8 13481 240ac48eb9d4 99 426
5708842736 17945 25.8 30.3 0 13488 240ac48eb9d4 99 400
5709842546 17941 25.8 30.2 0 13485 240ac48eb9d4 99 408
5710842466 17946 25.8 30.2 0 13487 240ac48eb9d4 99 404
5711842691 17949 25.9 30.5 2 13480 240ac48eb9d4 99 410
5712842816 17943 26.0 30.7 10 13471 240ac48eb9d4 99 422
5713842488 17945 26.0 30.7 2 13473 240ac48eb9d4 99 439
5714842643 17939 25.8 30.5 0 13465 240ac48eb9d4 99 439
5715842760 17940 25.8 30.4 12 13457 240ac48eb9d4 99 447
5716842809 17940 25.9 30.3 11 13459 240ac48eb9d4 99 458
5717842484 17938 26.0 30.3 15 13460 240ac48eb9d4 99 456
5718842476 17941 26.0 30.1 8 13470 240ac48eb9d4 99 436
5719842828 17945 26.0 30.0 8 13478 240ac48eb9d4 99 429
5720842509 17946 26.1 30.0 11 13471 240ac48eb9d4 99 415
5721842529 17936 26.1 30.0 12 13475 240ac48eb9d4 99 422
5722842744 17937 26.1 30.1 5 13483 240ac48eb9d4 99 417
5723842820 17942 26.1 30.3 15 13479 240ac48eb9d4 99 419
5724842804 17946 26.2 30.4 11 13477 240ac48eb9d4 99 419
5725842755 17946 26.2 30.5 8 13476 240ac48eb9d4 99 411
5726842599 17945 26.0 30.4 2 13482 240ac48eb9d4 99 408
5727842695 17946 25.9 30.4 1 13490 240ac48eb9d4 99 400
5728842755 17958 25.8 30.4 2 13490 240ac48eb9d4 99 400
5729842751 17947 26.0 30.7 0 13483 240ac48eb9d4 99 410
5730842736 17956 26.0 30.7 6 13475 240ac48eb9d4 99 430
5731842500 17943 25.9 30.7 11 13461 240ac48eb9d4 99 445
5732842558 17938 26.0 30.8 16 13445 240ac48eb9d4 99 484
5733842936 17938 26.1 31.0 18 13436 240ac48eb9d4 99 509
5734842832 17942 26.0 31.3 17 13436 240ac48eb9d4 99 502
5735842767 17933 25.9 31.5 21 13429 240ac48eb9d4 99 506
5736842479 17933 25.8 33.1 15 13429 240ac48eb9d4 99 521
5737842820 17926 25.1 34.1 28 13408 240ac48eb9d4 99 544
5738842476 17918 24.1 34.6 32 13405 240ac48eb9d4 99 566
5739842760 17908 23.3 35.0 51 13394 240ac48eb9d4 99 575
5740842839 17902 22.5 34.6 50 13390 240ac48eb9d4 99 591
5741842816 17895 22.0 34.5 59 13389 240ac48eb9d4 99 591
5742843010 17884 21.9 34.70000000000001 57 13392 240ac48eb9d4 99 573
5743843260 17882 21.7 34.6 58 13398 240ac48eb9d4 99 564
5744842695 17884 21.7 34.9 66 13395 240ac48eb9d4 99 577
5745842844 17875 21.6 34.8 76 13392 240ac48eb9d4 99 582
5746842844 17874 21.7 34.4 76 13394 240ac48eb9d4 99 579
5747842751 17875 21.9 34.0 80 13396 240ac48eb9d4 99 572
5748842824 17870 22.3 33.5 84 13402 240ac48eb9d4 99 566
5749842421 17864 22.9 33.2 78 13396 240ac48eb9d4 99 566
5750842832 17859 23.1 32.9 94 13390 240ac48eb9d4 99 583
5751842496 17858 23.3 32.8 91 13389 240ac48eb9d4 99 582
5752842566 17856 23.5 32.8 98 13380 240ac48eb9d4 99 586
5753842831 17852 23.6 32.9 95 13383 240ac48eb9d4 99 593
5754842739 17861 23.6 35.3 88 13390 240ac48eb9d4 99 582
5755842838 17847 22.7 38.2 97 13368 240ac48eb9d4 99 616
5756842920 17843 21.1 36.9 110 13379 240ac48eb9d4 99 604
5757842843 17845 20.4 35.8 102 13396 240ac48eb9d4 99 562
5758842815 17861 20.3 34.5 98 13414 240ac48eb9d4 99 534
5759842866 17855 20.7 33.5 90 13429 240ac48eb9d4 99 510
5760842750 17865 21.3 32.7 91 13439 240ac48eb9d4 99 488
5761842823 17859 22.0 32.20000000000001 88 13443 240ac48eb9d4 99 484
5762842838 17869 22.7 31.8 84 13451 240ac48eb9d4 99 465
5763842577 17875 23.1 31.5 80 13455 240ac48eb9d4 99 448
5764842576 17872 23.6 31.3 80 13464 240ac48eb9d4 99 454
5765842758 17873 24.0 31.1 75 13462 240ac48eb9d4 99 434
5766842783 17881 24.4 30.9 69 13468 240ac48eb9d4 99 432
5767842842 17886 24.6 30.7 64 13474 240ac48eb9d4 99 420
5768842743 17897 24.8 30.6 65 13478 240ac48eb9d4 99 417
5769842690 17897 25.0 30.5 57 13473 240ac48eb9d4 99 421
5770842682 17897 25.2 30.5 55 13477 240ac48eb9d4 99 426
5771842831 17903 25.4 30.5 55 13474 240ac48eb9d4 99 421
5772842815 17904 25.8 30.6 52 13467 240ac48eb9d4 99 416
5773842174 17907 26.0 30.6 44 13465 240ac48eb9d4 99 429
5774842837 17906 25.9 31.1 52 13463 240ac48eb9d4 99 438
5775842940 17904 25.8 32.4 46 13458 240ac48eb9d4 99 445
5776842750 17911 25.4 32.9 53 13448 240ac48eb9d4 99 470
5777842766 17901 24.9 32.5 56 13442 240ac48eb9d4 99 472
5778842831 17902 24.7 32.1 51 13450 240ac48eb9d4 99 463
5779842847 17900 24.4 31.7 51 13450 240ac48eb9d4 99 450
5780784874 17907 24.3 31.5 -1 13452 240ac48eb9d4 99 -1
5781854581 17898 24.4 31.7 0 13453 240ac48eb9d4 99 400
5782842730 17901 24.5 32.20000000000001 0 13452 240ac48eb9d4 99 400
5783842694 17897 24.4 32.6 0 13446 240ac48eb9d4 99 400
5784842647 17900 24.2 33.2 0 13450 240ac48eb9d4 99 400
5785842690 17897 23.7 33.8 0 13440 240ac48eb9d4 99 400
5786842743 17895 23.2 34.5 0 13430 240ac48eb9d4 99 400
5787842420 17891 22.6 34.4 0 13427 240ac48eb9d4 99 400
5788842698 17891 22.3 34.4 0 13419 240ac48eb9d4 99 400
5789842746 17881 22.1 34.8 0 13414 240ac48eb9d4 99 400
5790842743 17885 22.0 34.5 0 13419 240ac48eb9d4 99 400
5791842762 17872 22.3 34.3 0 13412 240ac48eb9d4 99 400
5792842743 17867 22.4 34.5 0 13410 240ac48eb9d4 99 400
5793842474 17875 22.2 34.4 0 13412 240ac48eb9d4 99 400
5794842734 17873 22.0 34.3 0 13410 240ac48eb9d4 99 400
5795842738 17876 21.9 34.5 0 13410 240ac48eb9d4 99 400
5796842655 17865 21.8 34.5 0 13408 240ac48eb9d4 99 400
5797842707 17863 21.7 34.4 8 13402 240ac48eb9d4 99 400
5798842823 17859 21.5 34.5 12 13404 240ac48eb9d4 99 410
5799842851 17853 21.4 34.6 16 13400 240ac48eb9d4 99 413
5800842267 17860 21.3 34.6 19 13403 240ac48eb9d4 99 416
5801842939 17846 21.3 34.5 29 13387 240ac48eb9d4 99 440
5802842750 17841 21.5 34.3 26 13376 240ac48eb9d4 99 465
5803842855 17837 21.6 34.3 35 13364 240ac48eb9d4 99 481
5804842685 17830 21.8 34.3 32 13356 240ac48eb9d4 99 481
5805842794 17837 21.7 34.0 40 13369 240ac48eb9d4 99 471
5806842749 17838 21.7 33.8 34 13391 240ac48eb9d4 99 438
5807842689 17832 21.8 34.0 44 13375 240ac48eb9d4 99 456
5808842556 17824 21.8 34.0 43 13368 240ac48eb9d4 99 477
5809842841 17814 21.9 33.9 49 13360 240ac48eb9d4 99 490
5810842859 17824 22.0 33.70000000000001 51 13366 240ac48eb9d4 99 474
5811842568 17817 22.0 33.4 54 13381 240ac48eb9d4 99 440
5812842560 17827 21.9 33.2 45 13401 240ac48eb9d4 99 408
5813842818 17827 22.1 33.1 47 13410 240ac48eb9d4 99 400
5814842757 17826 22.3 33.1 43 13419 240ac48eb9d4 99 400
5815842846 17835 22.4 33.2 38 13419 240ac48eb9d4 99 403
5816842655 17837 22.5 33.3 30 13417 240ac48eb9d4 99 408
5817842705 17833 22.5 33.6 36 13419 240ac48eb9d4 99 401
5818842830 17828 22.4 33.9 31 13398 240ac48eb9d4 99 422
5819842859 17831 22.4 34.1 46 13388 240ac48eb9d4 99 452
5820842865 17824 22.4 34.3 52 13383 240ac48eb9d4 99 468
5821842665 17815 22.4 34.5 54 13366 240ac48eb9d4 99 497
5822842818 17815 22.3 34.2 56 13364 240ac48eb9d4 99 488
5823842761 17818 22.2 33.6 57 13379 240ac48eb9d4 99 454
5824842642 17821 22.1 33.1 53 13398 240ac48eb9d4 99 417
5825842859 17825 22.2 32.8 43 13408 240ac48eb9d4 99 410
5826842837 17830 22.5 32.8 42 13414 240ac48eb9d4 99 400
5827842837 17830 22.7 33.0 37 13407 240ac48eb9d4 99 423
5828842915 17823 22.8 33.3 46 13384 240ac48eb9d4 99 456
5829842482 17809 22.8 33.70000000000001 58 13359 240ac48eb9d4 99 515
5830842842 17812 22.7 33.8 60 13362 240ac48eb9d4 99 504
5831842738 17813 22.6 34.0 59 13376 240ac48eb9d4 99 473
5832842852 17811 22.4 34.1 62 13373 240ac48eb9d4 99 477
5833842169 17810 22.3 34.2 59 13376 240ac48eb9d4 99 467
5834842837 17806 22.1 34.3 65 13376 240ac48eb9d4 99 467
5835842814 17802 22.0 34.5 66 13371 240ac48eb9d4 99 481
5836842935 17801 22.0 34.70000000000001 67 13367 240ac48eb9d4 99 483
5837843012 17792 22.0 34.70000000000001 76 13361 240ac48eb9d4 99 505
5838842830 17790 22.1 34.8 77 13351 240ac48eb9d4 99 506
5839842842 17788 22.2 35.0 82 13356 240ac48eb9d4 99 506
5840842749 17782 22.2 35.2 88 13357 240ac48eb9d4 99 507
5841842669 17781 22.0 35.3 86 13353 240ac48eb9d4 99 515
5842842836 17778 21.9 35.3 95 13355 240ac48eb9d4 99 514
5843842693 17763 21.9 35.2 107 13326 240ac48eb9d4 99 560
5844842336 17766 21.7 35.0 103 13323 240ac48eb9d4 99 567
5845842943 17760 21.5 34.70000000000001 107 13330 240ac48eb9d4 99 559
5846843008 17767 21.3 34.2 113 13346 240ac48eb9d4 99 530
5847842936 17763 21.4 34.0 102 13357 240ac48eb9d4 99 506
5848842685 17764 21.5 34.1 95 13358 240ac48eb9d4 99 496
5849842919 17767 21.7 34.3 100 13353 240ac48eb9d4 99 504
5850842854 17765 21.7 34.4 100 13353 240ac48eb9d4 99 520
5851842865 17761 21.7 34.4 107 13347 240ac48eb9d4 99 521
5852842865 17768 21.7 34.4 109 13354 240ac48eb9d4 99 504
5853842560 17765 21.8 34.0 107 13366 240ac48eb9d4 99 486
5854842835 17772 21.8 33.5 99 13383 240ac48eb9d4 99 450
5855842829 17783 21.9 33.1 81 13408 240ac48eb9d4 99 416
5856842401 17785 22.1 32.8 82 13412 240ac48eb9d4 99 400
5857842760 17794 22.4 32.6 75 13416 240ac48eb9d4 99 400
5858842817 17800 22.6 32.5 63 13430 240ac48eb9d4 99 400
5859842481 17798 22.8 32.4 62 13427 240ac48eb9d4 99 400
5860842760 17814 23.0 32.3 54 13432 240ac48eb9d4 99 400
5861842860 17819 23.1 32.20000000000001 51 13439 240ac48eb9d4 99 404
5862842841 17828 23.2 32.3 43 13438 240ac48eb9d4 99 401
5863842841 17822 23.3 32.5 40 13431 240ac48eb9d4 99 407
5864842653 17828 23.3 32.5 37 13426 240ac48eb9d4 99 417
5865842858 17836 23.2 32.7 31 13428 240ac48eb9d4 99 404
5866842664 17832 23.2 32.8 42 13422 240ac48eb9d4 99 420
5867842567 17842 23.3 32.8 35 13421 240ac48eb9d4 99 420
5868842740 17837 23.3 32.8 35 13419 240ac48eb9d4 99 430
5869842409 17830 23.4 33.0 30 13416 240ac48eb9d4 99 434
5870842563 17837 23.4 32.8 35 13416 240ac48eb9d4 99 422
5871842764 17834 23.4 32.7 37 13420 240ac48eb9d4 99 422
5872842589 17837 23.4 32.5 30 13427 240ac48eb9d4 99 415
5873842410 17842 23.4 32.3 23 13433 240ac48eb9d4 99 406
5874842967 17843 23.4 32.20000000000001 23 13437 240ac48eb9d4 99 400
5875842841 17852 23.5 32.3 20 13440 240ac48eb9d4 99 402
5876842910 17850 23.5 32.20000000000001 22 13435 240ac48eb9d4 99 409
5877842752 17844 23.6 32.3 20 13435 240ac48eb9d4 99 411
5878842906 17858 23.6 32.20000000000001 15 13443 240ac48eb9d4 99 402
5879843015 17859 23.6 32.20000000000001 14 13444 240ac48eb9d4 99 404
5880842911 17857 23.7 32.20000000000001 7 13441 240ac48eb9d4 99 400
5881784708 17860 23.7 32.3 -1 13445 240ac48eb9d4 99 -1
5882854737 17857 23.6 32.3 0 13438 240ac48eb9d4 99 400
5883842741 17856 23.5 32.4 0 13435 240ac48eb9d4 99 400
5884842664 17869 23.6 32.6 0 13434 240ac48eb9d4 99 400
5885842405 17864 23.5 32.6 0 13433 240ac48eb9d4 99 400
5886842664 17860 23.4 32.7 0 13431 240ac48eb9d4 99 400
5887842752 17865 23.3 32.8 0 13424 240ac48eb9d4 99 400
5888842502 17855 23.4 32.8 0 13427 240ac48eb9d4 99 400
5889842226 17864 23.5 32.8 0 13431 240ac48eb9d4 99 400
5890842741 17854 23.7 32.6 0 13425 240ac48eb9d4 99 400
5891842748 17847 24.1 32.7 0 13410 240ac48eb9d4 99 400
5892842868 17848 24.2 32.9 0 13394 240ac48eb9d4 99 400
5893842740 17849 24.4 33.0 0 13395 240ac48eb9d4 99 400
5894842641 17844 24.4 33.1 0 13385 240ac48eb9d4 99 400
5895842752 17838 24.2 33.2 0 13390 240ac48eb9d4 99 400
5896842160 17842 24.0 33.3 0 13391 240ac48eb9d4 99 400
5897842676 17840 23.7 33.5 0 13393 240ac48eb9d4 99 400
5898842463 17849 23.3 33.3 0 13395 240ac48eb9d4 99 400
5899842700 17844 23.0 33.2 3 13398 240ac48eb9d4 99 400
5900842641 17841 22.9 33.3 0 13410 240ac48eb9d4 99 400
5901842752 17841 22.9 33.2 0 13409 240ac48eb9d4 99 400
5902842829 17827 23.6 33.2 14 13390 240ac48eb9d4 99 438
5903842748 17829 29.8 33.5 19 13377 240ac48eb9d4 99 476
5904842812 17826 30.6 33.5 22 13364 240ac48eb9d4 99 484
5905842948 17814 29.3 33.6 33 13366 240ac48eb9d4 99 500
5906842579 17820 28.0 33.70000000000001 22 13370 240ac48eb9d4 99 483
5907842747 17819 26.1 33.8 24 13376 240ac48eb9d4 99 485
5908842808 17808 25.3 34.0 33 13371 240ac48eb9d4 99 490
5909842751 17803 24.9 34.0 42 13356 240ac48eb9d4 99 497
5910842683 17805 24.5 34.0 40 13368 240ac48eb9d4 99 488
5911842950 17806 24.3 34.70000000000001 37 13370 240ac48eb9d4 99 481
5912842759 17802 23.4 35.0 35 13364 240ac48eb9d4 99 477
5913842839 17795 22.8 35.1 46 13361 240ac48eb9d4 99 493
5914842747 17791 22.5 35.6 45 13359 240ac48eb9d4 99 497
5915842735 17785 22.1 36.20000000000001 47 13355 240ac48eb9d4 99 497
5916842736 17791 21.6 36.20000000000001 54 13346 240ac48eb9d4 99 525
5917842562 17784 21.3 36.7 49 13339 240ac48eb9d4 99 522
5918842808 17781 21.0 37.1 65 13332 240ac48eb9d4 99 560
5919842524 17775 20.7 37.3 75 13329 240ac48eb9d4 99 556
5920842472 17767 20.3 37.20000000000001 75 13329 240ac48eb9d4 99 559
5921842723 17773 19.8 37.1 80 13334 240ac48eb9d4 99 544
5922842747 17773 19.8 37.1 74 13341 240ac48eb9d4 99 536
5923842840 17764 19.6 37.5 80 13337 240ac48eb9d4 99 556
5924842852 17759 19.7 37.5 80 13325 240ac48eb9d4 99 554
5925842840 17759 20.1 37.3 88 13318 240ac48eb9d4 99 576
5926842828 17749 20.3 36.8 88 13312 240ac48eb9d4 99 588
5927842956 17745 20.4 36.3 89 13324 240ac48eb9d4 99 566
5928842649 17754 20.3 36.20000000000001 89 13333 240ac48eb9d4 99 549
5929842834 17754 20.8 36.5 90 13320 240ac48eb9d4 99 557
5930842859 17750 20.9 36.9 102 13324 240ac48eb9d4 99 559
5931842867 17739 20.7 37.3 103 13313 240ac48eb9d4 99 579
5932842488 17744 20.9 37.9 104 13309 240ac48eb9d4 99 592
5933842834 17738 21.0 38.3 104 13298 240ac48eb9d4 99 609
5934843154 17730 21.1 38.70000000000001 113 13293 240ac48eb9d4 99 625
5935842571 17736 20.1 38.70000000000001 112 13294 240ac48eb9d4 99 620
5936843318 17730 19.0 38.70000000000001 113 13295 240ac48eb9d4 99 613
5937842771 17729 18.6 38.9 117 13298 240ac48eb9d4 99 611
5938842925 17724 18.7 38.8 118 13288 240ac48eb9d4 99 625
5939842942 17721 18.8 38.9 117 13277 240ac48eb9d4 99 634
5940842812 17716 18.6 39.0 123 13276 240ac48eb9d4 99 637
5941842954 17710 18.5 39.2 137 13274 240ac48eb9d4 99 652
5942843126 17707 18.3 38.70000000000001 133 13278 240ac48eb9d4 99 641
5943842512 17702 18.6 38.5 145 13274 240ac48eb9d4 99 654
5944842828 17701 19.0 37.9 136 13275 240ac48eb9d4 99 648
5945842747 17698 19.0 37.6 141 13280 240ac48eb9d4 99 634
5946842566 17701 18.9 37.3 143 13289 240ac48eb9d4 99 625
5947842913 17703 19.0 36.9 144 13290 240ac48eb9d4 99 614
5948842566 17709 19.5 37.3 135 13295 240ac48eb9d4 99 611
