['ticks_us','SGP30_ETOH_RAW', 'RH', 'T', 'SGP30_TVOC', 'SGP30_H2_RAW', 'mac', 'payload_version', 'SGP30_CO2EQ']
6248934355 17437 18.4 39.6 10 12985 240ac48df9dc 99 424
6249934410 17441 18.3 39.6 3 13003 240ac48df9dc 99 405
6250934260 17443 18.3 39.6 6 13006 240ac48df9dc 99 400
6251934248 17443 18.2 39.6 0 13013 240ac48df9dc 99 400
6252934334 17452 18.2 39.6 0 13010 240ac48df9dc 99 400
6253934377 17453 18.2 39.6 0 13023 240ac48df9dc 99 400
6254934260 17468 18.1 39.6 2 13025 240ac48df9dc 99 400
6255934359 17456 18.1 39.6 2 13022 240ac48df9dc 99 410
6256934354 17457 18.1 39.6 0 13026 240ac48df9dc 99 413
6257934109 17459 18.2 39.6 0 13012 240ac48df9dc 99 411
6258934452 17460 18.1 39.6 4 13017 240ac48df9dc 99 413
6259934460 17465 18.1 39.6 3 13016 240ac48df9dc 99 418
6260934452 17468 18.2 39.6 3 13019 240ac48df9dc 99 408
6261934476 17465 18.2 39.6 3 13014 240ac48df9dc 99 418
6262934432 17461 18.2 39.70000000000001 5 13002 240ac48df9dc 99 431
6263934623 17457 18.1 39.70000000000001 1 12999 240ac48df9dc 99 440
6264933860 17461 18.2 39.6 10 12998 240ac48df9dc 99 451
6265934460 17464 18.1 39.4 4 13012 240ac48df9dc 99 437
6266934255 17467 18.2 39.4 0 13018 240ac48df9dc 99 411
6267934275 17464 18.2 39.4 8 13015 240ac48df9dc 99 415
6268934197 17461 18.3 39.4 5 13013 240ac48df9dc 99 417
6269934545 17461 18.3 39.5 11 13018 240ac48df9dc 99 419
6270934445 17466 18.3 39.5 7 13011 240ac48df9dc 99 429
6271934408 17461 18.3 39.6 2 13008 240ac48df9dc 99 420
6272934357 17462 18.4 39.6 11 12991 240ac48df9dc 99 473
6273934544 17455 18.5 39.5 10 12981 240ac48df9dc 99 483
6274934517 17452 18.7 39.5 21 12955 240ac48df9dc 99 529
6275934180 17443 19.0 39.5 25 12915 240ac48df9dc 99 595
6276934517 17433 19.2 39.5 30 12873 240ac48df9dc 99 675
6277934201 17422 19.4 39.5 41 12844 240ac48df9dc 99 739
6278934056 17418 19.4 39.4 55 12853 240ac48df9dc 99 733
6279934553 17403 19.4 39.5 51 12857 240ac48df9dc 99 711
6280934561 17401 19.3 39.4 56 12882 240ac48df9dc 99 666
6281934490 17417 19.2 39.4 53 12907 240ac48df9dc 99 623
6282934539 17414 19.0 39.4 52 12924 240ac48df9dc 99 577
6283934408 17416 18.9 39.4 50 12946 240ac48df9dc 99 547
6284934002 17418 18.9 39.5 48 12955 240ac48df9dc 99 521
6285875243 17418 18.8 39.5 -1 12958 240ac48df9dc 99 -1
6286948436 17424 18.7 39.5 0 12970 240ac48df9dc 99 400
6287934456 17426 18.7 39.6 0 12974 240ac48df9dc 99 400
6288934200 17423 18.5 39.6 0 12982 240ac48df9dc 99 400
6289934456 17425 18.4 39.6 0 12988 240ac48df9dc 99 400
6290934445 17435 18.4 39.6 0 12995 240ac48df9dc 99 400
6291934357 17435 18.2 39.6 0 13004 240ac48df9dc 99 400
6292934440 17440 18.2 39.6 0 13011 240ac48df9dc 99 400
6293934456 17440 18.1 39.6 0 13005 240ac48df9dc 99 400
6294934444 17438 18.1 39.6 0 12999 240ac48df9dc 99 400
6295934444 17442 18.2 39.6 0 12991 240ac48df9dc 99 400
6296934615 17436 18.2 39.70000000000001 0 12986 240ac48df9dc 99 400
6297934610 17440 18.2 39.70000000000001 0 12989 240ac48df9dc 99 400
6298934345 17442 18.2 39.6 0 13003 240ac48df9dc 99 400
6299934444 17446 18.1 39.6 0 13012 240ac48df9dc 99 400
6300934436 17456 17.8 39.6 0 13033 240ac48df9dc 99 400
6301934448 17465 17.7 39.5 0 13038 240ac48df9dc 99 400
6302934436 17465 17.7 39.5 4 13041 240ac48df9dc 99 412
6303934396 17476 17.8 39.4 0 13040 240ac48df9dc 99 400
6304934517 17472 18.0 39.5 10 13041 240ac48df9dc 99 422
6305934525 17472 18.0 39.5 13 13026 240ac48df9dc 99 436
6306934006 17467 18.0 39.4 2 13021 240ac48df9dc 99 440
6307934013 17468 17.9 39.3 3 13024 240ac48df9dc 99 429
6308934451 17470 17.8 39.3 3 13030 240ac48df9dc 99 428
6309934395 17474 17.8 39.2 1 13036 240ac48df9dc 99 404
6310934451 17473 17.8 39.2 3 13037 240ac48df9dc 99 401
6311934459 17474 17.8 39.2 2 13044 240ac48df9dc 99 414
6312934431 17475 17.9 39.2 0 13031 240ac48df9dc 99 428
6313934451 17482 17.9 39.2 0 13032 240ac48df9dc 99 429
6314934395 17476 18.1 39.2 3 13013 240ac48df9dc 99 454
6315934196 17463 18.3 39.2 10 12990 240ac48df9dc 99 493
6316934451 17467 18.4 39.2 11 12978 240ac48df9dc 99 519
6317934278 17465 18.6 39.2 13 12964 240ac48df9dc 99 547
6318934431 17462 18.7 39.1 12 12950 240ac48df9dc 99 570
6319934208 17452 18.7 39.2 21 12936 240ac48df9dc 99 594
6320934348 17454 18.8 39.1 23 12934 240ac48df9dc 99 607
6321934274 17451 18.9 39.1 26 12934 240ac48df9dc 99 600
6322934504 17448 19.0 39.1 27 12942 240ac48df9dc 99 586
6323934467 17447 19.1 39.2 27 12952 240ac48df9dc 99 583
6324934532 17451 19.1 39.2 30 12958 240ac48df9dc 99 557
6325934544 17444 19.1 39.2 29 12957 240ac48df9dc 99 566
6326934258 17437 19.2 39.2 43 12922 240ac48df9dc 99 625
6327934455 17427 19.2 39.3 49 12914 240ac48df9dc 99 634
6328934356 17426 19.0 39.3 49 12931 240ac48df9dc 99 604
6329934567 17432 18.8 39.4 48 12945 240ac48df9dc 99 584
6330934463 17430 18.7 39.4 47 12957 240ac48df9dc 99 548
6331934575 17431 18.5 39.4 53 12976 240ac48df9dc 99 522
6332934544 17436 18.4 39.4 44 12982 240ac48df9dc 99 498
6333934262 17439 18.3 39.3 40 12993 240ac48df9dc 99 497
6334934459 17440 18.2 39.4 37 12996 240ac48df9dc 99 474
6335934030 17440 18.2 39.3 37 13002 240ac48df9dc 99 458
6336934538 17442 18.2 39.3 34 13017 240ac48df9dc 99 438
6337934274 17440 18.2 39.4 33 13012 240ac48df9dc 99 435
6338934516 17445 18.2 39.3 29 13016 240ac48df9dc 99 448
6339934548 17443 18.2 39.3 31 13018 240ac48df9dc 99 440
6340934387 17450 18.2 39.3 19 13027 240ac48df9dc 99 426
6341934563 17461 18.2 39.2 22 13033 240ac48df9dc 99 413
6342934516 17457 18.2 39.1 18 13033 240ac48df9dc 99 408
6343934524 17462 18.3 39.1 15 13030 240ac48df9dc 99 416
6344934520 17457 18.3 39.1 19 13024 240ac48df9dc 99 426
6345934543 17466 18.4 39.1 14 13025 240ac48df9dc 99 415
6346934524 17460 18.4 39.1 12 13023 240ac48df9dc 99 420
6347934455 17466 18.4 39.1 11 13027 240ac48df9dc 99 420
6348934532 17466 18.4 39.0 16 13030 240ac48df9dc 99 413
6349934282 17463 18.5 38.9 10 13027 240ac48df9dc 99 414
6350934451 17466 18.5 38.8 3 13025 240ac48df9dc 99 417
6351934645 17471 18.7 38.70000000000001 11 13024 240ac48df9dc 99 420
6352934654 17470 18.9 38.70000000000001 5 13019 240ac48df9dc 99 433
6353934013 17465 18.9 38.8 5 13013 240ac48df9dc 99 431
6354934371 17467 18.9 38.9 8 13010 240ac48df9dc 99 445
6355934455 17473 19.0 39.0 3 13009 240ac48df9dc 99 446
6356934176 17473 18.9 39.0 5 13016 240ac48df9dc 99 434
6357934178 17473 18.7 39.0 7 13027 240ac48df9dc 99 421
6358934347 17471 18.6 39.0 4 13031 240ac48df9dc 99 405
6359934390 17482 18.5 39.0 0 13038 240ac48df9dc 99 400
6360934351 17478 18.4 39.0 1 13035 240ac48df9dc 99 409
6361934446 17481 18.4 39.0 0 13033 240ac48df9dc 99 413
6362934378 17479 18.5 39.0 0 13032 240ac48df9dc 99 408
6363934178 17481 18.6 39.0 1 13036 240ac48df9dc 99 406
6364934462 17482 18.6 38.9 2 13031 240ac48df9dc 99 413
6365934269 17482 18.6 38.8 2 13038 240ac48df9dc 99 415
6366934265 17482 18.5 38.9 0 13047 240ac48df9dc 99 400
6367934454 17483 18.5 38.70000000000001 9 13040 240ac48df9dc 99 401
6368934537 17483 18.6 38.70000000000001 4 13048 240ac48df9dc 99 400
6369934378 17490 18.6 38.70000000000001 4 13047 240ac48df9dc 99 400
6370934382 17492 18.6 38.8 4 13050 240ac48df9dc 99 406
6371934347 17488 18.6 38.8 0 13043 240ac48df9dc 99 407
6372934241 17494 18.6 38.9 0 13042 240ac48df9dc 99 409
6373934446 17487 18.6 39.0 1 13035 240ac48df9dc 99 424
6374934256 17489 18.6 38.9 4 13034 240ac48df9dc 99 418
6375934394 17480 18.7 38.9 6 13030 240ac48df9dc 99 422
6376934165 17486 18.8 39.0 5 13033 240ac48df9dc 99 417
6377934470 17485 18.9 38.9 7 13031 240ac48df9dc 99 423
6378934537 17485 18.9 38.9 12 13027 240ac48df9dc 99 424
6379934120 17483 18.9 38.9 4 13027 240ac48df9dc 99 438
6380934370 17475 18.9 38.9 19 12995 240ac48df9dc 99 495
6381934523 17470 19.1 38.9 17 12976 240ac48df9dc 99 531
6382934394 17468 19.3 38.8 25 12968 240ac48df9dc 99 550
6383934479 17471 19.4 38.8 26 12964 240ac48df9dc 99 561
6384934537 17456 19.4 38.9 34 12952 240ac48df9dc 99 569
6385934466 17454 19.4 38.8 41 12933 240ac48df9dc 99 611
6386875665 17442 19.4 38.70000000000001 -1 12916 240ac48df9dc 99 -1
6387948462 17437 19.4 38.8 0 12892 240ac48df9dc 99 400
6388934252 17435 19.5 38.9 0 12889 240ac48df9dc 99 400
6389934450 17436 19.5 38.9 0 12902 240ac48df9dc 99 400
6390933665 17428 19.5 38.9 0 12892 240ac48df9dc 99 400
6391934454 17426 19.6 38.9 0 12886 240ac48df9dc 99 400
6392934419 17417 19.6 39.0 0 12874 240ac48df9dc 99 400
6393934438 17416 19.6 39.0 0 12871 240ac48df9dc 99 400
6394934326 17412 19.6 39.0 0 12873 240ac48df9dc 99 400
6395934438 17411 19.6 39.0 0 12868 240ac48df9dc 99 400
6396934446 17418 19.5 38.9 0 12903 240ac48df9dc 99 400
6397934454 17416 19.5 38.9 0 12907 240ac48df9dc 99 400
6398934382 17415 19.7 38.9 0 12888 240ac48df9dc 99 400
6399934454 17404 19.9 38.9 0 12881 240ac48df9dc 99 400
6400934370 17412 19.9 38.9 0 12884 240ac48df9dc 99 400
6401934462 17406 19.9 38.9 0 12908 240ac48df9dc 99 400
6402934086 17413 19.8 38.9 0 12922 240ac48df9dc 99 400
6403934269 17412 19.8 38.9 0 12930 240ac48df9dc 99 400
6404934265 17406 19.8 38.9 7 12937 240ac48df9dc 99 400
6405933865 17408 19.9 38.8 10 12948 240ac48df9dc 99 400
6406934252 17413 19.9 38.9 3 12958 240ac48df9dc 99 400
6407934450 17421 19.9 38.9 0 12965 240ac48df9dc 99 400
6408934397 17417 19.9 38.9 4 12964 240ac48df9dc 99 400
6409934457 17417 19.8 38.9 1 12960 240ac48df9dc 99 400
6410934453 17423 19.7 38.9 1 12971 240ac48df9dc 99 400
6411934465 17418 19.8 38.9 9 12967 240ac48df9dc 99 415
6412934239 17418 19.8 38.9 4 12955 240ac48df9dc 99 426
6413934453 17418 19.6 38.8 0 12962 240ac48df9dc 99 413
6414934441 17432 19.3 38.70000000000001 0 12975 240ac48df9dc 99 400
6415934656 17430 19.1 38.70000000000001 0 12979 240ac48df9dc 99 400
6416934553 17436 18.8 38.70000000000001 0 12998 240ac48df9dc 99 400
6417934573 17442 18.8 38.70000000000001 2 13010 240ac48df9dc 99 400
6418934623 17444 18.8 38.70000000000001 0 13013 240ac48df9dc 99 400
6419934102 17447 18.9 38.6 3 13003 240ac48df9dc 99 402
6420934526 17448 19.1 38.70000000000001 0 12995 240ac48df9dc 99 408
6421934449 17445 19.2 38.70000000000001 0 12991 240ac48df9dc 99 429
6422934350 17454 19.1 38.8 1 12990 240ac48df9dc 99 442
6423934354 17455 19.0 38.9 0 12991 240ac48df9dc 99 425
6424934350 17452 18.9 38.9 0 13001 240ac48df9dc 99 415
6425934445 17448 18.7 39.0 0 13005 240ac48df9dc 99 400
6426934433 17449 18.7 39.0 2 13004 240ac48df9dc 99 410
6427934172 17451 18.7 39.0 0 12991 240ac48df9dc 99 430
6428934350 17458 18.7 38.9 1 12995 240ac48df9dc 99 434
6429934461 17452 18.7 38.9 12 13006 240ac48df9dc 99 400
6430934442 17455 18.7 38.8 5 13015 240ac48df9dc 99 400
6431934449 17458 18.7 38.9 0 13020 240ac48df9dc 99 400
6432934449 17466 18.7 38.8 1 13028 240ac48df9dc 99 400
6433934457 17462 18.7 38.8 1 13029 240ac48df9dc 99 400
6434934222 17466 18.8 38.8 0 13034 240ac48df9dc 99 400
6435934573 17469 18.8 38.70000000000001 3 13031 240ac48df9dc 99 400
6436934297 17466 18.9 38.70000000000001 1 13032 240ac48df9dc 99 406
6437934656 17469 18.9 38.70000000000001 5 13033 240ac48df9dc 99 407
6438934652 17465 18.8 38.70000000000001 4 13033 240ac48df9dc 99 406
6439934656 17472 18.9 38.70000000000001 0 13038 240ac48df9dc 99 400
6440934541 17472 18.9 38.70000000000001 0 13040 240ac48df9dc 99 400
6441934577 17478 18.9 38.70000000000001 1 13029 240ac48df9dc 99 419
6442934639 17475 18.9 38.70000000000001 0 13034 240ac48df9dc 99 421
6443934457 17467 18.9 38.8 5 13027 240ac48df9dc 99 422
6444934350 17476 19.2 38.8 10 12998 240ac48df9dc 99 488
6445934536 17450 19.6 38.8 27 12868 240ac48df9dc 99 726
6446934457 17440 19.9 38.8 40 12806 240ac48df9dc 99 844
6447934259 17424 19.9 38.8 52 12801 240ac48df9dc 99 853
6448934350 17412 19.8 38.9 63 12810 240ac48df9dc 99 834
6449934465 17411 19.7 38.8 64 12832 240ac48df9dc 99 797
6450934542 17416 19.4 38.8 61 12876 240ac48df9dc 99 696
6451934546 17417 19.1 38.9 55 12932 240ac48df9dc 99 602
6452934252 17430 19.0 38.8 51 12964 240ac48df9dc 99 541
6453934542 17426 19.0 38.9 58 12944 240ac48df9dc 99 584
6454934180 17424 19.0 38.9 47 12947 240ac48df9dc 99 568
6455934559 17431 18.9 38.9 46 12959 240ac48df9dc 99 555
6456934449 17431 18.8 38.8 47 12981 240ac48df9dc 99 516
6457934540 17432 18.8 38.8 42 12984 240ac48df9dc 99 499
6458934254 17434 18.8 38.8 36 13000 240ac48df9dc 99 473
6459934388 17442 18.8 38.8 40 13010 240ac48df9dc 99 454
6460934702 17440 18.8 38.70000000000001 30 13024 240ac48df9dc 99 439
6461934714 17448 18.7 38.70000000000001 30 13025 240ac48df9dc 99 423
6462934706 17449 18.8 38.70000000000001 33 13026 240ac48df9dc 99 410
6463934548 17461 18.8 38.8 19 13033 240ac48df9dc 99 407
6464934448 17465 18.8 38.8 13 13038 240ac48df9dc 99 407
6465934400 17464 18.8 38.8 15 13034 240ac48df9dc 99 406
6466934638 17464 18.8 38.70000000000001 13 13032 240ac48df9dc 99 413
6467934650 17470 18.8 38.70000000000001 5 13039 240ac48df9dc 99 401
6468934349 17462 18.8 38.8 12 13028 240ac48df9dc 99 416
6469934404 17468 18.9 38.8 13 13021 240ac48df9dc 99 440
6470934440 17461 19.1 38.8 15 12992 240ac48df9dc 99 481
6471934464 17460 19.4 38.8 22 12962 240ac48df9dc 99 552
6472934521 17453 19.5 38.8 26 12947 240ac48df9dc 99 572
6473934460 17444 19.6 38.9 32 12941 240ac48df9dc 99 575
6474934528 17442 19.6 38.9 32 12944 240ac48df9dc 99 568
6475934388 17445 19.6 38.9 34 12942 240ac48df9dc 99 582
6476934448 17438 19.6 38.8 39 12938 240ac48df9dc 99 585
6477934540 17430 19.5 38.9 41 12945 240ac48df9dc 99 579
6478934468 17438 19.3 38.9 41 12962 240ac48df9dc 99 540
6479934539 17433 19.1 38.9 36 12971 240ac48df9dc 99 518
6480934448 17433 19.0 38.9 45 12981 240ac48df9dc 99 499
6481934540 17442 18.9 38.8 30 12995 240ac48df9dc 99 476
6482934513 17434 19.0 38.8 41 12993 240ac48df9dc 99 474
6483934710 17445 19.1 38.70000000000001 35 12999 240ac48df9dc 99 453
6484933947 17444 19.1 38.70000000000001 25 13008 240ac48df9dc 99 444
6485934371 17446 19.2 38.70000000000001 30 13010 240ac48df9dc 99 436
6486934002 17449 19.3 38.6 22 13014 240ac48df9dc 99 442
6487875404 17449 19.3 38.6 -1 13016 240ac48df9dc 99 -1
6488947892 17453 19.2 38.6 0 13013 240ac48df9dc 99 400
6489934654 17454 19.2 38.70000000000001 0 13019 240ac48df9dc 99 400
6490934650 17447 19.2 38.70000000000001 0 13013 240ac48df9dc 99 400
6491934448 17452 19.2 38.8 0 13019 240ac48df9dc 99 400
6492934250 17455 19.2 38.8 0 13026 240ac48df9dc 99 400
6493934525 17451 19.0 38.70000000000001 0 13027 240ac48df9dc 99 400
6494934552 17462 18.8 38.70000000000001 0 13031 240ac48df9dc 99 400
6495934654 17458 18.7 38.70000000000001 0 13033 240ac48df9dc 99 400
6496934626 17456 18.6 38.70000000000001 0 13026 240ac48df9dc 99 400
6497934525 17455 18.6 38.70000000000001 0 13031 240ac48df9dc 99 400
6498934658 17463 18.5 38.70000000000001 0 13037 240ac48df9dc 99 400
6499934246 17457 18.7 38.8 0 13029 240ac48df9dc 99 400
6500934238 17459 18.7 38.8 0 13033 240ac48df9dc 99 400
6501934448 17459 18.7 38.8 0 13040 240ac48df9dc 99 400
6502934627 17464 18.7 38.70000000000001 0 13038 240ac48df9dc 99 400
6503934368 17456 18.8 38.6 0 13040 240ac48df9dc 99 400
6504934432 17461 18.8 38.6 0 13038 240ac48df9dc 99 400
6505934242 17470 18.8 38.6 0 13039 240ac48df9dc 99 400
6506934432 17460 18.9 38.6 0 13036 240ac48df9dc 99 401
6507934010 17470 18.9 38.6 4 13031 240ac48df9dc 99 409
6508934653 17463 18.9 38.70000000000001 2 13030 240ac48df9dc 99 416
6509934685 17464 18.9 38.70000000000001 5 13036 240ac48df9dc 99 413
6510934383 17465 18.8 38.6 2 13034 240ac48df9dc 99 402
6511934641 17470 18.8 38.70000000000001 2 13037 240ac48df9dc 99 400
6512934527 17468 18.8 38.70000000000001 0 13049 240ac48df9dc 99 400
6513934265 17469 18.9 38.5 0 13044 240ac48df9dc 99 409
6514934399 17469 18.9 38.5 8 13040 240ac48df9dc 99 410
6515934387 17467 18.9 38.6 0 13038 240ac48df9dc 99 408
6516934504 17467 19.0 38.6 15 13028 240ac48df9dc 99 422
6517934451 17469 19.1 38.6 8 13024 240ac48df9dc 99 441
6518934447 17466 19.1 38.6 13 13009 240ac48df9dc 99 480
6519934241 17464 19.1 38.6 11 13002 240ac48df9dc 99 482
6520934504 17464 19.1 38.6 13 12999 240ac48df9dc 99 481
6521934713 17467 19.1 38.70000000000001 11 13009 240ac48df9dc 99 475
6522934447 17452 19.1 38.6 16 13009 240ac48df9dc 99 467
6523934375 17464 19.1 38.6 19 13012 240ac48df9dc 99 464
6524934508 17461 19.1 38.6 24 13009 240ac48df9dc 99 470
6525934571 17457 19.1 38.5 23 13018 240ac48df9dc 99 459
6526934508 17460 19.1 38.4 11 13026 240ac48df9dc 99 433
6527933945 17461 19.2 38.4 12 13035 240ac48df9dc 99 429
6528934451 17463 19.3 38.4 19 13037 240ac48df9dc 99 421
6529934183 17469 19.3 38.3 4 13040 240ac48df9dc 99 416
6530934447 17471 19.4 38.3 14 13038 240ac48df9dc 99 406
6531934269 17465 19.4 38.3 8 13041 240ac48df9dc 99 400
6532934237 17474 19.5 38.4 6 13045 240ac48df9dc 99 401
6533934451 17470 19.5 38.4 9 13044 240ac48df9dc 99 404
6534934519 17458 19.5 38.4 11 13036 240ac48df9dc 99 417
6535934265 17464 19.5 38.4 10 13038 240ac48df9dc 99 413
6536934171 17472 19.5 38.4 9 13042 240ac48df9dc 99 417
6537934538 17469 19.5 38.4 18 13034 240ac48df9dc 99 417
6538934519 17463 19.5 38.4 17 13036 240ac48df9dc 99 422
6539934241 17457 19.5 38.3 16 13029 240ac48df9dc 99 430
6540934348 17458 19.5 38.4 20 13031 240ac48df9dc 99 424
6541934352 17456 19.6 38.4 16 13027 240ac48df9dc 99 433
6542934379 17451 19.5 38.4 27 13029 240ac48df9dc 99 438
6543934515 17442 19.6 38.3 31 13017 240ac48df9dc 99 450
6544934340 17457 19.6 38.3 27 13020 240ac48df9dc 99 438
6545934447 17454 19.6 38.3 22 13020 240ac48df9dc 99 431
6546934383 17454 19.7 38.2 28 13013 240ac48df9dc 99 455
6547934535 17450 19.7 38.3 19 13012 240ac48df9dc 99 470
6548934379 17454 19.7 38.3 19 13013 240ac48df9dc 99 448
6549934435 17452 19.6 38.3 23 13011 240ac48df9dc 99 447
6550934162 17454 19.6 38.3 21 13016 240ac48df9dc 99 442
6551934363 17458 19.6 38.4 21 13030 240ac48df9dc 99 431
6552934534 17453 19.5 38.4 20 13023 240ac48df9dc 99 430
6553934527 17456 19.5 38.3 22 13021 240ac48df9dc 99 440
6554934519 17451 19.6 38.4 25 13014 240ac48df9dc 99 456
6555934451 17451 19.6 38.4 23 13014 240ac48df9dc 99 452
6556934533 17458 19.7 38.4 28 13007 240ac48df9dc 99 469
6557933878 17450 19.7 38.4 31 12997 240ac48df9dc 99 486
6558934459 17447 19.7 38.4 24 12985 240ac48df9dc 99 510
6559934562 17446 19.9 38.5 32 12942 240ac48df9dc 99 589
6560934252 17432 20.2 38.4 44 12896 240ac48df9dc 99 672
6561934546 17417 20.3 38.4 50 12879 240ac48df9dc 99 696
6562934347 17415 20.2 38.4 57 12889 240ac48df9dc 99 687
6563934256 17420 20.1 38.4 54 12895 240ac48df9dc 99 666
6564934438 17426 19.9 38.4 54 12925 240ac48df9dc 99 630
6565934542 17422 19.7 38.4 52 12948 240ac48df9dc 99 577
6566934351 17420 19.7 38.4 53 12959 240ac48df9dc 99 553
6567934518 17420 19.7 38.3 46 12969 240ac48df9dc 99 522
6568934510 17421 19.8 38.3 49 12975 240ac48df9dc 99 517
6569934510 17432 19.9 38.3 46 12982 240ac48df9dc 99 513
6570934402 17429 20.0 38.3 50 12977 240ac48df9dc 99 516
6571934518 17434 20.1 38.3 49 12969 240ac48df9dc 99 531
6572934499 17430 20.1 38.3 54 12957 240ac48df9dc 99 555
6573934532 17430 20.2 38.2 53 12954 240ac48df9dc 99 561
6574934339 17424 20.2 38.3 51 12941 240ac48df9dc 99 589
6575934532 17419 20.3 38.3 56 12925 240ac48df9dc 99 620
6576934074 17425 20.2 38.3 57 12921 240ac48df9dc 99 623
6577934446 17413 20.2 38.3 60 12916 240ac48df9dc 99 619
6578934170 17409 20.2 38.4 60 12913 240ac48df9dc 99 632
6579934522 17410 20.1 38.3 64 12926 240ac48df9dc 99 613
6580934402 17413 20.0 38.2 55 12946 240ac48df9dc 99 564
6581934272 17417 20.2 38.1 61 12964 240ac48df9dc 99 525
6582934347 17425 20.4 37.9 51 12977 240ac48df9dc 99 504
6583934099 17421 20.6 37.9 53 12985 240ac48df9dc 99 493
6584934426 17427 20.8 37.9 41 12988 240ac48df9dc 99 495
6585934402 17420 20.9 37.9 41 12978 240ac48df9dc 99 495
6586934458 17429 20.9 38.0 53 12989 240ac48df9dc 99 490
6587934526 17421 20.8 38.0 50 12994 240ac48df9dc 99 474
6588875462 17437 20.7 38.1 -1 13006 240ac48df9dc 99 -1
6589948434 17443 20.6 38.2 0 13017 240ac48df9dc 99 400
6590934219 17443 21.0 38.3 0 13021 240ac48df9dc 99 400
6591934365 17441 21.4 38.3 0 13024 240ac48df9dc 99 400
6592934438 17434 21.3 38.4 0 13005 240ac48df9dc 99 400
6593934442 17432 21.2 38.4 0 12974 240ac48df9dc 99 400
6594934152 17428 20.6 38.3 0 12972 240ac48df9dc 99 400
6595934442 17435 20.2 38.3 0 12986 240ac48df9dc 99 400
6596934223 17435 20.1 38.3 0 12987 240ac48df9dc 99 400
6597934227 17440 20.2 38.3 0 12986 240ac48df9dc 99 400
6598934326 17431 20.3 38.3 0 12995 240ac48df9dc 99 400
6599934442 17432 20.3 38.4 0 13002 240ac48df9dc 99 400
6600934430 17444 20.2 38.3 0 13015 240ac48df9dc 99 400
6601934343 17444 20.2 38.4 0 13015 240ac48df9dc 99 400
6602934160 17444 20.4 38.4 0 13021 240ac48df9dc 99 400
6603933745 17446 20.5 38.3 0 13019 240ac48df9dc 99 400
6604934070 17442 20.6 38.3 0 13019 240ac48df9dc 99 400
6605934256 17445 20.5 38.0 0 13016 240ac48df9dc 99 408
6606934078 17448 21.1 37.8 0 13013 240ac48df9dc 99 424
6607934457 17449 21.4 37.4 1 13018 240ac48df9dc 99 406
6608934430 17453 21.4 36.9 0 13029 240ac48df9dc 99 400
6609934441 17463 21.2 36.7 0 13038 240ac48df9dc 99 400
6610934448 17464 21.5 36.3 2 13040 240ac48df9dc 99 403
6611934452 17463 21.9 36.1 2 13043 240ac48df9dc 99 400
6612934073 17468 21.9 35.8 0 13059 240ac48df9dc 99 400
6613934160 17483 21.9 35.8 0 13070 240ac48df9dc 99 400
6614934424 17481 21.9 35.8 0 13077 240ac48df9dc 99 400
6615934160 17491 21.9 35.6 0 13076 240ac48df9dc 99 400
6616934421 17497 22.1 35.4 0 13088 240ac48df9dc 99 400
6617934440 17509 22.1 35.4 0 13089 240ac48df9dc 99 400
6618934151 17515 22.1 35.7 0 13085 240ac48df9dc 99 414
6619934373 17511 22.4 35.8 0 13070 240ac48df9dc 99 435
6620934444 17509 23.2 36.0 4 13050 240ac48df9dc 99 483
6621934533 17499 24.4 36.0 12 13000 240ac48df9dc 99 578
6622934683 17488 24.1 36.20000000000001 23 13005 240ac48df9dc 99 559
6623934381 17494 23.7 36.4 10 13025 240ac48df9dc 99 527
6624934073 17494 23.6 36.6 15 13026 240ac48df9dc 99 513
6625934513 17495 23.4 36.7 13 13034 240ac48df9dc 99 511
6626934505 17496 22.9 36.9 11 13034 240ac48df9dc 99 509
6627933671 17475 23.2 36.8 36 12950 240ac48df9dc 99 656
6628934235 17469 23.7 36.8 42 12953 240ac48df9dc 99 659
6629934453 17464 23.4 36.9 47 12981 240ac48df9dc 99 607
6630934337 17459 23.5 36.9 45 12982 240ac48df9dc 99 602
6631934448 17455 23.8 36.7 55 12976 240ac48df9dc 99 615
6632934424 17452 24.5 36.7 54 12984 240ac48df9dc 99 593
6633934448 17447 24.4 36.7 64 12967 240ac48df9dc 99 627
6634934517 17434 24.7 36.9 73 12956 240ac48df9dc 99 655
6635934239 17432 25.0 37.0 73 12958 240ac48df9dc 99 652
6636934376 17447 25.0 37.1 64 12971 240ac48df9dc 99 618
6637934707 17448 23.5 37.20000000000001 56 13007 240ac48df9dc 99 563
6638934346 17457 22.2 37.20000000000001 46 13022 240ac48df9dc 99 512
6639934381 17465 21.3 37.3 34 13048 240ac48df9dc 99 487
6640934424 17483 20.8 37.4 27 13065 240ac48df9dc 99 458
6641934380 17493 20.4 37.4 24 13067 240ac48df9dc 99 448
6642934231 17485 20.2 37.5 18 13063 240ac48df9dc 99 441
6643933892 17501 20.0 37.6 9 13071 240ac48df9dc 99 434
6644933864 17503 19.9 37.6 11 13064 240ac48df9dc 99 437
6645934255 17504 19.9 37.6 7 13067 240ac48df9dc 99 444
6646934345 17505 19.9 37.6 3 13071 240ac48df9dc 99 439
6647934239 17511 19.9 37.6 0 13066 240ac48df9dc 99 434
6648934396 17510 20.0 37.7 6 13061 240ac48df9dc 99 453
6649934226 17512 20.1 37.7 0 13065 240ac48df9dc 99 442
6650934502 17511 20.1 37.7 11 13055 240ac48df9dc 99 456
